0,0
0.01,1.213519273979728
0.02,1.262060323913829
0.03,1.310601562344345
0.04,1.359142989271277
0.05,1.40768460469485
0.06,1.456226408614839
0.07000000000000001,1.504768401031242
0.08,1.553310581944061
0.09,1.601852951353521
0.1,1.650395509259397
0.11,1.698938255661687
0.12,1.74748119056062
0.13,1.796024313955968
0.14,1.844567625847731
0.15,1.893111126236136
0.16,1.941654815120955
0.17,1.99019869250219
0.18,2.038742758380067
0.19,2.087287012754359
0.2,2.135831455625066
0.21,2.184376086992415
0.22,2.232920906855952
0.23,2.281465915216131
0.24,2.330011112072953
0.25,2.378556497425961
0.26,2.427102071275613
0.27,2.475647833621906
0.28,2.524193784464615
0.29,2.572739923803738
0.3,2.621286251639276
0.31,2.669832767971457
0.32,2.718379472800052
0.33,2.766926366125062
0.34,2.815473447946715
0.35,2.864020718264783
0.36,2.912568177079265
0.37,2.961115824390163
0.38,3.009663660197702
0.39,3.058211684501657
0.4,3.106759897302254
0.41,3.155308298599266
0.42,3.203856888392693
0.43,3.252405666682535
0.44,3.300954633469019
0.45,3.349503788751917
0.46,3.398053132531231
0.47,3.446602664807187
0.48,3.495152385579559
0.49,3.543702294848572
0.5,3.592252392613773
0.51,3.640802678875616
0.52,3.689353153633874
0.53,3.737903816888775
0.54,3.78645466864009
0.55,3.83500570888782
0.5600000000000001,3.883556937631965
0.5700000000000001,3.93210835487298
0.58,3.980659960610183
0.59,4.0292117548438
0.6,4.07776373757406
0.61,4.126315908800734
0.62,4.174868268523824
0.63,4.223420816743555
0.64,4.271973553459702
0.65,4.320526478672264
0.66,4.369079592381468
0.67,4.417632894587086
0.68,4.46618638528912
0.6900000000000001,4.514740064487569
0.7000000000000001,4.56329393218266
0.71,4.611847988374393
0.72,4.660402233062541
0.73,4.708956666246877
0.74,4.757511287928082
0.75,4.806066098105475
0.76,4.85462109677951
0.77,4.903176283949961
0.78,4.951731659616826
0.79,5.000287223780333
0.8,5.048842976440255
0.8100000000000001,5.097398917596593
0.8200000000000001,5.145955047249572
0.8300000000000001,5.194511365398967
0.84,5.243067872044776
0.85,5.291624567187228
0.86,5.340181450826094
0.87,5.388738522961376
0.88,5.437295783593299
0.89,5.485853232721638
0.9,5.534410870346392
0.91,5.58296869646756
0.92,5.631526711085371
0.93,5.680084914199597
0.9400000000000001,5.728643305810465
0.9500000000000001,5.77720188591752
0.96,5.825760654521218
0.97,5.874319611621559
0.98,5.922878757218314
0.99,5.971438091311484
1,6.019997613901069
1.01,6.068557324987296
1.02,6.117117224569938
1.03,6.165677312648995
1.04,6.214237589224467
1.05,6.262798054296582
1.06,6.311358707865338
1.07,6.359919549930282
1.08,6.408480580491869
1.09,6.45704179954987
1.1,6.505603207104286
1.11,6.554164803155572
1.12,6.602726587702819
1.13,6.651288560746934
1.14,6.699850722287238
1.15,6.748413072324183
1.16,6.796975610857771
1.17,6.845538337887774
1.18,6.894101253414192
1.19,6.942664357437025
1.2,6.9912276499565
1.21,7.039791130972162
1.22,7.088354800484694
1.23,7.136918658493414
1.24,7.185482704998776
1.25,7.234046940000553
1.26,7.282611363498972
1.27,7.331175975493579
1.28,7.379740775985056
1.29,7.42830576497272
1.3,7.476870942457026
1.31,7.525436308437747
1.32,7.574001862914884
1.33,7.622567605888662
1.34,7.671133537358855
1.35,7.719699657325691
1.36,7.768265965788714
1.37,7.81683246274838
1.38,7.86539914820446
1.39,7.913966022157183
1.4,7.962533084606321
1.41,8.011100335551873
1.42,8.059667774994068
1.43,8.108235402932678
1.44,8.156803219367475
1.45,8.205371224299142
1.46,8.253939417727224
1.47,8.302507799651721
1.48,8.351076370072633
1.49,8.399645128990187
1.5,8.448214076404156
1.51,8.496783212314767
1.52,8.545352536721566
1.53,8.593922049625007
1.54,8.642491751024863
1.55,8.691061640921362
1.56,8.739631719314275
1.57,8.788201986203603
1.58,8.836772441589346
1.59,8.885343085471732
1.6,8.933913917850759
1.61,8.982484938725975
1.62,9.031056148097832
1.63,9.079627545966105
1.64,9.128199132330792
1.65,9.176770907192122
1.66,9.225342870549866
1.67,9.273915022404253
1.68,9.322487362755055
1.69,9.371059891602044
1.7,9.419632608945903
1.71,9.46820551478595
1.72,9.516778609122866
1.73,9.565351891955743
1.74,9.613925363285489
1.75,9.66249902311165
1.76,9.711072871434226
1.77,9.759646908253444
1.78,9.80822113356885
1.79,9.856795547381125
1.8,9.905370149689588
1.81,9.953944940494694
1.82,10.00251991979621
1.83,10.05109508759415
1.84,10.09967044388873
1.85,10.14824598867972
1.86,10.19682172196735
1.87,10.2453976437514
1.88,10.29397375403164
1.89,10.34255005280875
1.9,10.39112654008204
1.91,10.43970321585198
1.92,10.48828008011833
1.93,10.53685713288132
1.94,10.58543437414073
1.95,10.63401180389656
1.96,10.68258942214879
1.97,10.73116722889768
1.98,10.7797452241432
1.99,10.82832340788491
2,9.606586164975397
2.01,9.55312783639738
2.02,9.499818791488678
2.03,9.44665902706015
2.04,9.393648539937203
2.05,9.340787326959116
2.06,9.288075384980175
2.07,9.235512710868306
2.08,9.183099301506672
2.09,9.130835153792304
2.1,9.078720264636559
2.11,9.026754630966025
2.12,8.974938249720935
2.13,8.923271117856302
2.14,8.871753232341916
2.15,8.820384590162348
2.16,8.769165188316038
2.17,8.718095023816886
2.18,8.667174093692665
2.19,8.616402394986608
2.2,8.565779924755816
2.21,8.515306680073081
2.22,8.464982658025292
2.23,8.414807855714344
2.24,8.36478227025691
2.25,8.3149058987849
2.26,8.26517873844432
2.27,8.21560078639709
2.28,8.166172039819457
2.29,8.116892495902448
2.3,8.067762151853231
2.31,8.018781004892617
2.32,7.969949052257562
2.33,7.921266291199572
2.34,7.87273271898539
2.35,7.824348332897443
2.36,7.776113130232716
2.37,7.728027108303877
2.38,7.680090264438604
2.39,7.632302595980036
2.4,7.584664100287227
2.41,7.537174774733785
2.42,7.489834616709231
2.43,7.442643623618551
2.44,7.395601792881962
2.45,7.348709121935826
2.46,7.30196560823174
2.47,7.255371249236759
2.48,7.208926042434314
2.49,7.162629985322837
2.5,7.116483075416909
2.51,7.070485310247022
2.52,7.024636687359362
2.53,6.978937204316026
2.54,6.933386858695258
2.55,6.887985648090989
2.56,6.842733570113751
2.57,6.797630622389306
2.58,6.7526768025607
2.59,6.70787210828621
2.6,6.663216537240942
2.61,6.618710087115687
2.62,6.574352755618747
2.63,6.530144540473202
2.64,6.486085439420322
2.65,6.44217545021661
2.66,6.398414570635623
2.67,6.354802798467517
2.68,6.311340131519046
2.69,6.268026567614243
2.7,6.224862104592603
2.71,6.181846740312039
2.72,6.138980472646608
